CASEID,v161444,v161446,v161447,v161448,v161450,v161452,v161458
407286, 0, 0, 0, 0, 0, 0, 0
407288, 0, 0, 0, 0, 0, 0, 0
407290,-1,-1,-1,-1,-1,-1,-1
407292, 0, 0, 0, 0, 0, 0, 1
407298, 1, 0, 0, 0, 0, 0, 0
407304, 1, 0, 1, 0, 0, 0, 0
407305,-1,-1,-1,-1,-1,-1,-1
407308, 1, 0, 1, 0, 0, 0, 1
407311, 0, 0, 0, 0, 0, 0, 0
407314, 0, 1, 0, 0, 0, 0, 0
407317, 1, 0, 1, 0, 0, 0, 0
407319, 1, 0, 1, 0, 0, 1, 1
407321, 0, 0, 0, 0, 0, 0, 0
407324, 0, 0, 1, 0, 1, 0, 0
407327, 0, 0, 0, 0, 0, 0, 0
407328,-1,-1,-1,-1,-1,-1,-1
407333,-1,-1,-1,-1,-1,-1,-1
407336,-1,-1,-1,-1,-1,-1,-1
407340, 0, 0, 0, 0, 0, 0, 0
407342, 0, 0, 0, 0, 0, 0, 1
407352,-1,-1,-1,-1,-1,-1,-1
407353,-1,-1,-1,-1,-1,-1,-1
407355, 0, 1, 1, 1, 0, 1, 0
407357,-1,-1,-1,-1,-1,-1,-1
407364,-1,-1,-1,-1,-1,-1,-1
407365,-1,-1,-1,-1,-1,-1,-1
407366, 0, 0, 0, 0, 0, 0, 0
407368,-1,-1,-1,-1,-1,-1,-1
407373,-1,-1,-1,-1,-1,-1,-1
407377, 0, 0, 0, 0, 0, 0, 0
407378, 1, 0, 0, 0, 0, 0, 0
407380, 0, 1, 1, 0, 0, 0, 1
407381, 0, 1, 0, 1, 0, 1, 1
407382, 1, 0, 0, 0, 0, 0, 1
407385, 0, 0, 0, 0, 0, 0, 1
407387, 1, 0, 1, 0, 1, 1, 1
407388, 1, 0, 1, 0, 0, 0, 0
407392, 0, 0, 0, 0, 0, 0, 0
407393, 0, 1, 1, 1, 1, 1, 1
407395, 0, 1, 0, 0, 0, 0, 0
407396,-1,-1,-1,-1,-1,-1,-1
407399,-1,-1,-1,-1,-1,-1,-1
407402, 0, 0, 0, 1, 0, 0, 0
407405,-1,-1,-1,-1,-1,-1,-1
407407, 0, 0, 0, 0, 0, 1, 0
407409,-1,-1,-1,-1,-1,-1,-1
407412, 0, 0, 0, 0, 0, 0, 0
407414, 0, 0, 0, 0, 0, 0, 0
407423, 1, 0, 0, 1, 0, 1, 1
407426, 0, 0, 0, 0, 0, 0, 0
407428,-1,-1,-1,-1,-1,-1,-1
407430, 0, 0, 0, 0, 0, 0, 0
407433, 0, 0, 0, 1, 0, 1, 0
407434,-1,-1,-1,-1,-1,-1,-1
407436,-1,-1,-1,-1,-1,-1,-1
407442,-1,-1,-1,-1,-1,-1,-1
407446, 0, 0, 0, 0, 0, 0, 1
407447,-1,-1,-1,-1,-1,-1,-1
407449,-1,-1,-1,-1,-1,-1,-1
407450, 0, 0, 0, 0, 0, 0, 0
407451, 0, 1, 0, 1, 0, 1, 0
407455, 0, 0, 1, 1, 1, 1, 0
407456,-1,-1,-1,-1,-1,-1,-1
407458, 1, 0, 0, 1, 0, 1, 1
407460, 0, 0, 0, 0, 1, 0, 0
407468, 0, 0, 0, 0, 0, 0, 0
407476,-1,-1,-1,-1,-1,-1,-1
407479, 1, 0, 0, 0, 0, 0, 0
407482,-1,-1,-1,-1,-1,-1,-1
407484, 0, 0, 0, 0, 0, 0, 1
407485,-1,-1,-1,-1,-1,-1,-1
407492,-1,-1,-1,-1,-1,-1,-1
407496, 0, 0, 0, 0, 0, 0, 0
407502,-1,-1,-1,-1,-1,-1,-1
407503, 1, 0, 1, 0, 0, 0, 0
407505, 0, 1, 0, 0, 0, 0, 1
407506, 0, 0, 0, 0, 0, 0, 0
407510, 0, 0, 0, 1, 0, 0, 0
407519, 0, 0, 0, 0, 0, 0, 0
407521,-1,-1,-1,-1,-1,-1,-1
407522,-1,-1,-1,-1,-1,-1,-1
407527,-1,-1,-1,-1,-1,-1,-1
407528,-1,-1,-1,-1,-1,-1,-1
407529,-1,-1,-1,-1,-1,-1,-1
407533, 0, 0, 0, 0, 0, 1, 0
407534, 1, 0, 0, 0, 1, 1, 1
407536, 1, 0, 0, 0, 0, 1, 0
407537, 1, 0, 0, 0, 1, 0, 0
407539,-9,-9,-9,-9,-9,-9,-9
407541,-1,-1,-1,-1,-1,-1,-1
407542, 0, 0, 0, 0, 0, 0, 0
407546, 0, 0, 0, 0, 0, 0, 0
407547, 1, 0, 0, 1, 0, 0, 0
407548,-1,-1,-1,-1,-1,-1,-1
407549, 1, 0, 0, 0, 0, 0, 0
407550,-1,-1,-1,-1,-1,-1,-1
407554, 1, 0, 0, 0, 0, 0, 0
407558,-1,-1,-1,-1,-1,-1,-1
407559, 0, 0, 0, 0, 0, 1, 1
407561,-1,-1,-1,-1,-1,-1,-1
407562, 0, 1, 0, 0, 0, 0, 1
407563, 1, 0, 1, 0, 0, 0, 0
407565, 0, 0, 0, 0, 0, 0, 0
407566, 0, 0, 0, 0, 0, 0, 0
407568,-1,-1,-1,-1,-1,-1,-1
407573,-1,-1,-1,-1,-1,-1,-1
407576,-1,-1,-1,-1,-1,-1,-1
407578, 0, 0, 0, 0, 1, 0, 1
407580,-1,-1,-1,-1,-1,-1,-1
407581, 0, 0, 0, 0, 0, 0, 0
407582, 0, 0, 0, 0, 0, 0, 0
407586, 0, 0, 0, 0, 0, 0, 0
407589,-1,-1,-1,-1,-1,-1,-1
407591,-1,-1,-1,-1,-1,-1,-1
407593, 0, 0, 1, 1, 0, 0, 1
407594,-1,-1,-1,-1,-1,-1,-1
407597,-1,-1,-1,-1,-1,-1,-1
407600, 0, 0, 0, 0, 0, 1, 0
407605, 0, 0, 0, 0, 0, 0, 0
407609, 0, 0, 0, 0, 0, 0, 0
407610, 0, 0, 0, 0, 0, 0, 0
407611, 0, 0, 0, 0, 0, 0, 0
407615, 1, 0, 0, 0, 0, 0, 0
407617,-1,-1,-1,-1,-1,-1,-1
407620, 0, 0, 0, 0, 0, 0, 1
407621,-1,-1,-1,-1,-1,-1,-1
407624,-1,-1,-1,-1,-1,-1,-1
407625, 0, 0, 0, 0, 0, 0, 0
407626,-1,-1,-1,-1,-1,-1,-1
407636, 0, 0, 0, 0, 0, 0, 0
407639, 0, 0, 1, 0, 0, 0, 0
407640,-1,-1,-1,-1,-1,-1,-1
407642,-1,-1,-1,-1,-1,-1,-1
407643,-1,-1,-1,-1,-1,-1,-1
407645, 0, 0, 0, 0, 0, 1, 0
407647, 0, 0, 0, 0, 0, 0, 0
407648, 0, 0, 0, 0, 0, 0, 0
407651, 0, 0, 0, 0, 0, 0, 0
407653,-1,-1,-1,-1,-1,-1,-1
407654, 0, 0, 0, 0, 0, 0, 0
407655, 0, 0, 0, 0, 0, 0, 0
407657, 0, 0, 1, 0, 0, 0, 0
407658, 0, 1, 0, 0, 0, 0, 0
407659, 0, 0, 0, 0, 0, 0, 0
407660, 0, 0, 0, 0, 0, 1, 0
407661,-1,-1,-1,-1,-1,-1,-1
407666,-1,-1,-1,-1,-1,-1,-1
407667, 0, 0, 1, 1, 1, 0, 0
407670, 0, 0, 1, 0, 1, 0, 0
407672,-1,-1,-1,-1,-1,-1,-1
407677, 0, 0, 0, 1, 0, 1, 0
407678, 0, 0, 0, 0, 1, 0, 0
407679, 0, 0, 0, 0, 0, 0, 0
407681,-1,-1,-1,-1,-1,-1,-1
407685, 1, 0, 0, 0, 0, 0, 0
407688, 0, 1, 0, 1, 0, 1, 1
407689, 0, 0, 0, 0, 0, 0, 0
407692, 0, 0, 0, 0, 0, 0, 0
407696, 0, 0, 0, 0, 0, 1, 0
407697, 0, 0, 0, 0, 1, 0, 0
407698, 0, 0, 1, 0, 0, 0, 0
407700, 0, 0, 0, 0, 0, 0, 0
407703, 0, 0, 0, 0, 0, 0, 1
407704,-1,-1,-1,-1,-1,-1,-1
407705, 1, 0, 1, 0, 0, 1, 0
407706,-1,-1,-1,-1,-1,-1,-1
407707,-1,-1,-1,-1,-1,-1,-1
407708, 0, 0, 1, 0, 1, 0, 0
407709,-1,-1,-1,-1,-1,-1,-1
407710,-1,-1,-1,-1,-1,-1,-1
407712,-1,-1,-1,-1,-1,-1,-1
407716, 0, 0, 0, 0, 0, 0, 0
407717, 1, 0, 0, 0, 0, 1, 0
407721,-1,-1,-1,-1,-1,-1,-1
407724, 0, 0, 1, 0, 1, 1, 1
407725,-1,-1,-1,-1,-1,-1,-1
407726,-1,-1,-1,-1,-1,-1,-1
407727,-1,-1,-1,-1,-1,-1,-1
407729,-1,-1,-1,-1,-1,-1,-1
407732, 1, 0, 0, 0, 0, 0, 0
407734, 0, 0, 0, 0, 0, 0, 0
407741, 1, 0, 1, 1, 1, 1, 1
407743, 0, 0, 0, 0, 0, 0, 0
407744,-1,-1,-1,-1,-1,-1,-1
407748,-1,-1,-1,-1,-1,-1,-1
407757, 0, 1, 1, 1, 0, 1, 1
407758, 0, 0, 1, 0, 0, 0, 0
407762, 0, 0, 0, 0, 0, 0, 0
407763, 0, 0, 0, 0, 0, 0, 0
407764,-1,-1,-1,-1,-1,-1,-1
407765,-1,-1,-1,-1,-1,-1,-1
407766, 0, 0, 0, 0, 0, 0, 0
407767,-1,-1,-1,-1,-1,-1,-1
407770,-1,-1,-1,-1,-1,-1,-1
407771,-1,-1,-1,-1,-1,-1,-1
407779, 0, 0, 0, 0, 0, 0, 0
407782, 1, 0, 0, 0, 0, 0, 0
407787, 0, 0, 0, 1, 0, 0, 0
407788,-1,-1,-1,-1,-1,-1,-1
407789, 0, 0, 0, 0, 0, 0, 0
407791, 0, 0, 0, 1, 0, 1, 1
407796,-1,-1,-1,-1,-1,-1,-1
407798, 0, 0, 0, 0, 0, 0, 0
407799, 1, 0, 1, 1, 0, 0, 0
407800, 0, 1, 0, 0, 0, 0, 0
